88.0656 65.9012 1.69936 2.51691 1
88.0171 66.3988 1.63639 2.47132 1
88.0001 66.8984 1.57341 2.42499 1
88.0001 67.3984 1.57079 2.37797 1
88.0001 67.8984 1.57079 2.33282 1
88.0001 68.3984 1.57079 2.28967 1
88.0001 68.8984 1.57079 2.24852 1
88.0001 69.3984 1.57079 2.20933 1
88 69.8984 1.57079 2.17208 1
88 70.3984 1.57079 2.13672 1
88 70.8984 1.57079 2.10321 1
88 71.3984 1.57079 2.07148 1
88 71.8984 1.57079 2.04148 1
88 72.3984 1.57079 2.01314 1
88 72.8984 1.57079 1.98638 1
88 73.3984 1.57079 1.96115 1
88 73.8984 1.57079 1.93737 1
88 74.3984 1.57079 1.91497 1
88 74.8984 1.57079 1.89388 1
88 75.3984 1.57079 1.87403 1
88 75.8984 1.57079 1.85537 1
88 76.3984 1.57079 1.83782 1
88 76.8984 1.57079 1.82133 1
88 77.3984 1.57079 1.80584 1
88 77.8984 1.57079 1.79128 1
88 78.3984 1.57079 1.77761 1
88 78.8984 1.57079 1.76478 1
88 79.3984 1.57079 1.75273 1
88 79.8984 1.57079 1.74142 1
88 80.3984 1.57079 1.73081 1
88 80.8984 1.57079 1.72085 1
88 81.3984 1.57079 1.71151 1
88 81.8984 1.57079 1.70274 1
88 82 1.57079 1.69452 1
