-3.07784 24.4333 0.257097 2.03768 1
-2.60314 24.5894 0.37824 1.97655 1
-2.15079 24.8017 0.499383 1.91408 1
-1.72741 25.0671 0.620526 1.85234 1
-1.33921 25.3817 0.741669 1.79339 1
-0.99187 25.741 0.862812 1.73913 1
-0.690492 26.1395 0.983955 1.6911 1
-0.43949 26.5716 1.1051 1.6505 1
-0.242543 27.0309 1.22624 1.61808 1
-0.102538 27.5106 1.34738 1.59421 1
-0.0215272 28.0036 1.46853 1.57894 1
3.78175e-05 28.5029 1.57079 1.57205 1
3.71541e-05 28.0029 1.57079 1.57197 0
3.64907e-05 27.5029 1.57079 1.57205 0
3.58273e-05 27.0029 1.57079 1.57212 0
3.51639e-05 26.5029 1.57079 1.57221 0
3.45005e-05 26.0029 1.57079 1.5723 0
3.38371e-05 25.5029 1.57079 1.57239 0
3.31737e-05 25.0029 1.57079 1.57249 0
3.25103e-05 24.5029 1.57079 1.5726 0
3.18469e-05 24.0029 1.57079 1.57271 0
3.11835e-05 23.5029 1.57079 1.57283 0
3.05201e-05 23.0029 1.57079 1.57296 0
2.98567e-05 22.5029 1.57079 1.57309 0
2.91933e-05 22.0029 1.57079 1.57323 0
2.85299e-05 21.5029 1.57079 1.57339 0
2.78665e-05 21.0029 1.57079 1.57355 0
2.72031e-05 20.5029 1.57079 1.57372 0
2.65397e-05 20.0029 1.57079 1.5739 0
2.58764e-05 19.5029 1.57079 1.5741 0
2.5213e-05 19.0029 1.57079 1.5743 0
2.45496e-05 18.5029 1.57079 1.57452 0
2.38862e-05 18.0029 1.57079 1.57476 0
2.32228e-05 17.5029 1.57079 1.575 0
2.25594e-05 17.0029 1.57079 1.57527 0
2.1896e-05 16.5029 1.57079 1.57555 0
2.12326e-05 16.0029 1.57079 1.57584 0
2.05692e-05 15.5029 1.57079 1.57616 0
1.99058e-05 15.0029 1.57079 1.57649 0
1.92424e-05 14.5029 1.57079 1.57685 0
1.8579e-05 14.0029 1.57079 1.57723 0
1.79156e-05 13.5029 1.57079 1.57763 0
1.72522e-05 13.0029 1.57079 1.57806 0
1.65888e-05 12.5029 1.57079 1.57851 0
1.59254e-05 12.0029 1.57079 1.57899 0
1.5262e-05 11.5029 1.57079 1.57951 0
1.45986e-05 11.0029 1.57079 1.58005 0
1.39352e-05 10.5029 1.57079 1.58063 0
1.32718e-05 10.0029 1.57079 1.58124 0
1.26084e-05 9.5029 1.57079 1.5819 0
1.1945e-05 9.0029 1.57079 1.58259 0
1.12816e-05 8.5029 1.57079 1.58333 0
1.06182e-05 8.0029 1.57079 1.58411 0
9.95481e-06 7.5029 1.57079 1.58494 0
9.29142e-06 7.0029 1.57079 1.58583 0
8.62802e-06 6.5029 1.57079 1.58677 0
7.96462e-06 6.0029 1.57079 1.58776 0
7.30122e-06 5.5029 1.57079 1.58882 0
6.63783e-06 5.0029 1.57079 1.58995 0
5.97443e-06 4.5029 1.57079 1.59115 0
5.31103e-06 4.0029 1.57079 1.59242 0
4.64763e-06 3.5029 1.57079 1.59377 0
3.98424e-06 3.0029 1.57079 1.59521 0
3.32084e-06 2.5029 1.57079 1.59673 0
2.65744e-06 2.0029 1.57079 1.59835 0
1.99404e-06 1.5029 1.57079 1.60008 0
1.33065e-06 1.0029 1.57079 1.60191 0
6.67248e-07 0.502902 1.57079 1.60385 0
3.8508e-09 0.00290233 1.57079 1.60592 0
0 -1.77636e-15 1.57079 1.60811 0
